Z1_0	Z1_1	Z1_2	Z1_3	Z1_4	Z1_5	Z1_6	Z1_7	Z1_8	Z1_9	Z1_10	Z1_11	Z1_12	Z1_13	Z1_14	Z1_15	Z1_16	Z1_17	Z1_18	Z1_19	Z1_20	Z1_21	Z1_22	Z1_23	Z1_24	Z1_25	Z1_26	Z1_27	Z1_28	Z1_29	Z1_30	Z1_31
-1.0678973	-0.86538345	-2.1824124	-0.32573304	-0.4203286	-1.3360249	-1.6937047	2.5046246	0.51893795	-0.049954034	-1.693254	-0.5653032	-0.17220289	-2.024521	-0.62192273	-2.2343223	-0.55283594	1.58435	-0.88228583	0.7251185	-1.7475766	-1.3863518	0.6140909	2.142676	0.016440727	0.43071055	-0.44878608	-0.75545776	-0.8607785	2.1986039	-0.77718496	3.1296074
-0.8616085	0.39482194	-0.48082033	-0.9764338	-0.0079781	-0.8455673	-0.9072344	1.3850338	0.86699224	-0.119288586	-2.1296408	0.29029095	0.069922626	-1.1284136	0.14669035	-1.0515684	0.049234115	0.3124935	-0.7367133	-1.1539298	-1.4489396	-0.108415544	0.6254797	0.9845985	-0.29016435	0.26943952	0.01017119	-0.55229473	0.28655875	0.52520514	-0.7581148	2.0675285
-0.38185886	0.0004047988	0.63407505	-1.4840955	-0.0360615	-0.3861847	1.024781	1.4582386	0.46108463	0.65362287	-0.45436493	0.13622221	1.4119778	-0.8184157	0.55227464	-1.2517942	-1.1985688	0.2540874	0.02238142	1.1403658	-1.1476592	0.35255027	0.811811	1.1064763	-0.89832073	-0.34211263	-0.07460877	-0.2493018	0.7772462	1.599379	-1.509004	0.83101845
-0.89827776	-1.4564487	-1.8665087	-1.3875448	-0.80686086	-2.157644	0.24078065	2.6875808	0.3740998	-1.2315924	-1.7222995	0.3256962	-0.2510857	-2.267086	-0.54075235	-1.2065368	-0.5444596	0.7187558	0.5953612	0.71725154	-0.8441042	-1.0309124	0.00079260767	2.6619298	1.1430315	0.7071868	-0.6740227	-0.9755869	-0.94325125	1.0072966	-1.0213406	3.1581898
-0.18615672	0.90788984	0.17698586	-0.67244476	0.2939253	-1.3874898	1.1163167	0.07147093	0.8152193	-0.5072239	-0.60875636	-1.4673378	0.9347301	-0.6268146	-0.29615143	-1.7677706	-0.85081595	0.29822505	0.23926798	0.45103085	-1.1879507	-0.8915885	0.60670424	0.53975475	-0.7020296	0.42945755	-0.26803222	-0.18076763	-0.597619	0.312602	-1.0378902	0.4444852
-1.7488577	0.051075693	-0.113743894	-0.68238246	0.55543494	0.1396245	-0.27374822	0.2672534	0.21714564	-0.27531698	-1.498236	-0.31088787	1.1053569	-1.4353671	0.46881142	-2.0642474	-0.23509961	-0.075880975	-1.1817884	-1.464562	-1.6030456	0.34130272	1.3126081	-0.464703	0.47868136	0.38818803	-0.81037223	0.8711878	-0.010801937	-0.06656825	-1.3488661	1.0944687
-0.83851826	0.11065144	-0.28908968	-1.5087508	-0.458913	-0.35757446	1.2424043	0.37718582	0.29253557	1.0146548	0.16155882	-1.4353673	1.1003472	-0.7284236	-1.0563062	-0.88750225	-0.6492661	-0.20991115	-0.6131138	-0.7009638	-1.2390051	0.8528057	1.4469253	0.32929057	-0.083328374	0.06138287	-0.6911851	0.5001919	-1.0014304	-0.6376868	-1.2593986	0.4485214
-2.3062897	0.12902106	2.2681475	-1.8223633	1.7919301	-0.45546195	2.313134	-1.3461876	1.0507984	-0.46817458	-0.9020306	-2.457921	2.4714777	-0.5136548	0.27379385	-2.7825434	-0.99635094	-0.8355388	-0.61298984	-1.7968817	-1.8933067	3.068069	2.8057427	-1.4719486	-1.0294148	0.056084808	-0.5801215	3.1256404	1.2623925	-0.49772233	-0.46598333	-0.7659187
-2.914724	0.06595472	2.2622707	-3.1693423	1.4248539	-0.20251444	2.314695	-1.0987859	1.704527	0.5766748	-0.63090867	-1.8788824	1.2964906	-0.6020222	-0.75461483	-1.6548132	-0.9505333	-0.74734545	-0.032934956	-2.0845008	-1.8368837	3.0218716	2.3623142	-0.45673323	-0.9331085	-0.21544214	-0.5952025	1.9723246	1.3484961	-0.07494005	-1.5226185	-1.5951216
-2.083791	-0.28172007	1.6999366	-1.0446384	0.33585104	-0.2045717	3.104588	-1.3204373	0.94409704	-0.8773116	-0.02624086	-1.2761035	1.35711	-1.1118886	0.7096368	-2.668993	-0.5965434	-1.2278996	-0.8215843	-1.1100836	-2.1806612	2.235259	2.9054594	-1.6230335	-1.9136155	0.6306856	-0.5189804	1.8294464	0.84997195	-0.73121184	-0.6970549	-0.92318666
-2.5244164	-0.7969349	2.5581696	-1.2344129	2.2761636	-0.0842519	2.062239	-1.043155	1.1420484	-0.27011275	-0.5970982	-1.2775867	1.7822803	-0.56685317	0.62519336	-2.443745	-1.2273489	-0.10757543	-0.41366243	-2.20019	-2.1520028	3.220271	2.1719413	-1.4660695	-1.3523408	0.29677302	0.33012328	2.8430467	1.5837688	-0.31294587	-0.9898254	-1.3407985
-0.8817079	-0.6332457	1.1908284	-0.832458	0.6223279	-1.4174837	0.8125241	0.7388454	0.060045987	-0.16171914	-0.68345857	-0.5989213	-0.12204018	-1.9091073	-0.004007157	-1.8058852	-0.077145986	-0.057553407	0.35297227	0.77012193	-2.0982409	-0.026619226	0.67522186	1.1324675	-0.22842377	0.3544652	-0.6523612	0.19517557	0.013856683	0.81861717	0.22377734	1.9311996
-2.2871013	0.3997396	2.785879	-1.7679967	2.1880186	-0.379175	2.4113278	-0.42096233	1.4902463	-0.084410705	-1.0876456	-1.7607994	2.195429	-0.86452943	-0.23777074	-2.4248474	-0.5334477	-0.27967754	-0.20220512	-2.195808	-2.3301344	3.6480732	2.6461787	-1.205744	-0.79542845	-0.11923822	-0.14099583	2.7116692	2.149051	-0.6136728	-1.6981494	-1.5347886
-1.3336931	-0.5253908	0.8008609	-1.5189738	0.28650498	0.037892617	-0.02883334	-0.51068014	-0.5177553	-0.43493834	-1.4599777	-1.4105828	0.578847	-0.22508863	0.9195846	-2.0898442	-1.2225583	-0.82488734	0.06025947	0.048207536	-1.0642198	0.8451019	1.4581634	-0.481227	-1.1822705	0.32050166	-0.20564872	0.7463853	0.64170617	0.38593143	-0.7582773	0.7825404
-1.3938594	-0.11521008	-0.14199957	-1.0114547	0.10689986	-0.6273491	-0.06372912	0.62375844	0.48815075	-1.6990911	-0.7001877	0.048741594	-0.6220281	-2.4710486	0.5171456	-0.8155871	0.69351226	0.5213203	0.65900594	-0.5531555	-0.50661266	-0.4571415	0.066134214	0.28675368	-1.009502	0.28045917	0.13617606	0.5909771	-0.37652156	0.57928544	-1.2191802	0.8480688
-1.7471726	0.14398484	2.1693332	-2.2241971	1.1612617	-0.57581794	1.7680886	-0.52217084	0.3163383	-0.28458765	-0.30906463	-2.1318443	2.2531483	-1.4732233	-0.6039229	-1.5552593	-0.980396	-1.521134	-0.35278904	-1.7999947	-1.164518	2.2272353	1.904862	0.084576055	-0.5551899	-0.3021622	-0.905614	1.2730875	0.36373904	0.63362867	-1.2686384	-0.48940462
-1.0027167	0.014820539	0.95076543	-1.468924	-0.19586074	-1.2120482	1.3807616	0.53393185	2.1886263	-0.5121726	-0.19889736	0.12781572	0.9949885	-1.2497427	-0.26331925	-1.4337913	-0.5895689	0.27766296	-0.18348013	-0.6319459	-1.8055421	0.77146035	0.7354029	0.396785	0.47959003	0.80196327	-0.1917153	0.71439135	0.249116	0.7921762	-0.7181745	0.44234836
-3.0242424	0.26379135	3.0163252	-2.0494194	2.2991798	-0.22330743	2.8212082	-0.90506464	1.9543567	-0.2367132	-0.89627916	-1.9142671	2.7742567	-0.28253877	0.478687	-3.070782	-1.3896303	0.009297596	-0.24739261	-2.4481468	-1.9731627	3.9454713	2.7258935	-1.5911016	-0.50878865	-0.94360363	-0.29075405	3.14236	1.6447662	-0.66977835	-1.2558188	-2.0702462
-0.95541036	-1.0414156	-1.2732382	-0.25530997	-0.7902523	-1.414462	-1.2731057	2.9781148	0.18168539	-0.41696158	-1.2046503	0.5394691	-0.87508637	-2.0571353	-0.2470012	-1.9131719	0.107933514	0.359191	-0.07696178	1.283809	-1.3473564	-0.8291395	0.27011722	2.5379558	-0.31373957	0.53729916	0.1317124	-1.202626	0.023398612	2.0873008	-0.8331196	2.564092
-0.91914773	-0.9516138	-1.8330812	-0.8584505	0.2628638	-1.9065219	-0.12231971	1.5125201	0.612368	-0.78265464	-1.1617385	-0.47341275	0.1581636	-2.5158372	-0.81144816	-1.9066895	0.26981688	0.9171368	0.47722802	-0.583398	-2.0564609	-0.49605653	0.30774054	1.9130235	0.12725478	0.4328558	-0.64427924	-0.7934096	-0.7367964	1.2542145	-0.50061214	3.1576695
-2.7597258	-0.22860985	3.2265635	-1.9628587	1.4318553	-1.176687	0.94155705	-1.1409562	1.0128963	-0.7514547	-0.72390485	-2.3724632	2.5498164	-1.3460586	1.1271342	-1.7972388	-0.8987459	-1.3495541	-0.10389658	-0.5664176	-1.3184041	2.078854	2.1955018	-0.992964	-0.9407766	0.1365616	0.31687742	1.7121133	1.261385	-0.91766566	-0.33820105	-1.2863128
-1.2812017	-0.7261476	1.7639724	-1.6668814	0.22301638	-0.33784106	1.0493675	-0.40399283	0.85023135	-0.2525709	-0.47267684	-1.0952325	1.2612966	-1.6277628	-0.10401578	-1.706186	-1.1035287	-0.8408024	-0.98562545	-0.8792926	-1.9966446	1.3510098	2.1760511	-0.2287294	-0.31804106	0.31409684	-0.22166976	0.52533233	0.6558337	0.17434767	-0.59404194	0.30239347
-2.6639204	0.40536165	2.0838268	-0.9577	1.6623174	-0.63171035	1.4569174	-0.27757165	1.9670098	-1.2094975	-0.902645	-1.9972744	2.9394157	-0.71852934	0.29106882	-2.536886	-0.5902204	-0.36404362	-0.53204316	-1.4066837	-1.5302447	2.5688207	1.7872095	-1.2267957	-0.3503385	0.27220565	-0.25452945	2.8793063	1.162925	-0.6581488	-0.98884165	-0.67667085
-0.7417432	-0.4837493	-2.2827725	-0.3866833	-0.10729146	-1.5167434	-1.1692939	1.7558162	0.63708186	-0.7223574	-0.57298934	-0.0293836	-0.06303227	-3.420783	-0.76700693	-1.7592252	0.45960724	0.60607195	0.39877644	-0.70995426	-1.209275	-1.7535498	0.23512779	2.0425098	-0.16414213	1.0195352	-1.1800596	-1.3463868	-1.7401992	0.49928972	-0.75460553	3.2273273
-1.7107089	-0.32658073	-2.1588826	-0.59877616	0.4593738	-1.3599651	-0.82638085	1.212585	0.6981822	0.35122782	-0.55782485	-0.2000799	0.36951917	-1.725532	-1.4020127	-1.7454665	0.04586803	0.026130335	0.996689	0.03392051	-1.4481665	-1.5801601	1.0441502	1.214154	-1.1978922	0.008975932	-0.3362798	-0.6823392	-0.80313057	1.7048287	-0.7176165	2.111322
-3.0563476	0.17540334	2.5722523	-1.2060132	1.8886117	-0.96268696	2.3508027	-1.3109622	1.1604953	0.021252833	-0.3750116	-2.3513362	2.0702288	-1.10068	0.1290179	-2.5012867	-0.8824116	-0.5578179	-0.12263925	-1.95559	-1.372543	3.0522463	2.1134381	-1.1891608	-0.04687736	0.17151782	-0.50932574	2.5651863	1.1297498	-0.6777502	-0.9226152	-1.3509978
0.25671133	-1.26405	-0.15735996	-1.5355021	-1.0211695	-1.6054873	-0.67214817	1.0915127	0.75277257	-2.1488097	-1.4836624	-0.13938552	1.1207016	-1.2198846	0.23896319	-1.5801151	-0.00977058	0.20383553	0.5620046	-0.32848942	-1.4525901	-0.40867355	0.20815031	0.01603815	-0.36816016	1.2728994	-0.3309885	0.42093664	-0.040731955	0.68866175	-1.6512208	1.4080614
-0.979462	0.14974152	-0.53141344	-0.59682155	-1.1844751	-2.0960653	-1.3192322	2.3263073	0.40155026	-1.4160513	-1.434333	-0.5321128	-1.077153	-1.5829035	-0.88444567	-1.2103204	-1.3229469	0.3500643	1.0994076	1.3091161	-1.7116898	-0.7374751	0.016487628	1.0531569	0.012174703	0.8016718	0.34509015	-1.0704415	-0.0020759962	1.7511665	-0.23998393	3.4254482
-2.4481413	-0.43131733	2.4807851	-1.3351766	0.95649314	-0.48407635	2.3375738	-0.5012711	0.5176115	0.056826226	-0.115745485	-1.0935183	1.689935	-0.8351896	1.2349988	-2.2146518	-0.47383523	-0.5157276	-0.9698033	-1.0878346	-1.0462987	1.87325	2.3192143	-1.2271976	-0.3821617	0.49692005	-0.29221004	1.9009515	1.066512	-0.54083794	-0.72908574	-0.66774267
-0.34449312	0.26824173	-0.9805273	-1.2079054	-0.41924593	-1.8009927	-1.1045953	1.3475819	0.23704451	-0.798841	-1.4009334	0.25607723	-0.68970746	-1.7997063	-0.19121322	-0.8136356	0.15758139	0.87424845	0.11026368	-0.05208738	-2.152666	-0.5378245	-1.1777753	2.0674922	-0.30851442	0.71678114	-0.19734618	-0.9994614	-0.04417741	1.3032928	-0.40012026	2.596904
-0.2412616	-0.8482081	-1.425805	-1.7912306	-0.6507919	-1.4338987	-0.7228179	0.8762855	0.028802961	-0.5577776	-0.8680512	-0.18769282	-0.5576796	-1.982331	0.36418694	-0.4737168	-0.15102583	0.21904542	-0.55720633	-0.45558757	-1.5765057	-0.75592804	0.39847094	1.1658723	1.3429953	-0.50950325	-0.34939474	-0.07581739	-0.23941776	-0.18066305	-0.15843533	1.1945962
-1.2567092	-0.77017367	-1.1489165	-0.7345581	-0.18467371	-1.6111027	0.115000784	1.3487799	0.92579013	0.12082305	-0.2423701	0.4473166	-1.0218151	-3.0456924	-0.1978974	-1.1705347	-0.0268609	1.3737265	-0.18722054	-0.5471681	-1.1719178	-0.91305274	-0.034344107	2.1577156	-0.73861307	0.799519	-0.61344033	-0.39729095	-0.98439324	0.6792824	-0.14519523	2.4132977
-0.74499285	-0.068674944	0.816053	-0.6271731	1.0458392	-0.3590416	0.34722245	1.0387838	1.1890166	-1.0280042	-0.9850297	-1.095413	-0.6961847	-1.4466596	0.10474704	-1.7825514	-0.5769675	-0.09347923	-0.5269562	-0.36188105	-1.427923	-0.22987959	1.3764502	0.39611894	-0.598895	0.86973673	-0.82081115	-0.9287156	0.67829686	0.15818256	-1.5910246	0.027764745
-1.3173963	0.041907676	3.4280546	-1.4352304	1.768802	0.43425372	2.1647258	-0.34977764	1.1450725	-1.1857871	-0.30904433	-0.78868234	2.0818012	-0.79412043	0.77815956	-2.2529657	-1.0152352	0.09731361	-1.1240783	-0.5594908	-2.0856113	3.4698944	2.4206758	-1.6634848	-1.3194243	0.4155522	-0.17297134	1.6905775	1.228728	-0.3002035	-0.47871834	-0.8889474
-1.7679366	0.48867488	2.498789	-1.9129364	0.7656956	-0.28525177	1.5290178	0.10664937	0.5500708	0.03560306	-1.2217997	-2.4967237	1.3575413	-0.97006243	-0.9128297	-2.6158504	0.28150246	-1.4219481	-0.635778	-0.7991614	-2.245841	2.3409147	2.3562403	-0.5825907	-1.1850635	0.94138753	-1.2081876	1.4769439	0.87031454	-0.7444988	-1.3273038	-0.5446039
-2.4655461	0.59530777	2.833997	-0.96955216	2.046913	0.059839904	1.4796443	-0.64397717	1.8764108	-1.4725734	-0.6436424	-1.5748281	3.0014555	-1.5421782	0.36348116	-2.382007	-0.6402165	0.30066228	-0.6706436	-1.5011245	-2.1450367	3.0091865	2.3921337	-2.1328902	-0.4224583	-0.005711889	0.27044022	3.08931	1.2658645	-0.20524374	-0.6035028	-0.93440706
-0.88450456	-0.8288138	-1.159672	-1.0504364	-0.4052032	-0.7822017	0.96899426	1.4447067	0.2744515	0.5064603	-0.6064179	-0.9313356	0.4009145	-0.9476818	-1.4290065	-1.8312312	-0.22725797	0.07978417	0.603613	-0.10326971	-1.3619303	-0.06281912	0.66598994	1.7053769	-0.12679103	0.24511936	-0.6662125	0.03455996	-0.89249504	-0.28805268	-0.7933533	1.1367604
-1.5982033	-0.54521006	-0.15207341	-0.6528052	-0.027362633	-0.7950211	0.14718099	0.31670934	0.23888388	-0.75336605	-0.72957826	-0.4446106	0.4337973	-1.7969398	0.10774888	-3.04376	-0.86853	0.36131093	-0.229773	-0.5184866	-0.7354963	-0.15463474	0.5774206	-0.46814218	-0.6206494	-0.27668753	-0.4500931	1.6943893	-0.28679952	0.00032492727	-0.9354248	0.34771252
-2.65936	-0.201364	2.5357263	-2.0578296	2.2692842	-0.3034228	2.5819385	-1.1248149	2.1398907	-0.30029953	-0.34357867	-1.6446238	2.536122	-0.81322134	0.4505173	-2.2375977	-1.6289551	-0.006057901	-0.5586582	-2.2171721	-1.9615866	3.2046838	2.6281095	-0.9542253	-1.3558506	-0.49763453	0.14285007	2.6588213	1.7331109	-0.6473701	-0.8868892	-1.3165388
-1.8838174	-0.60252917	1.6872044	-1.6001524	1.6183203	-0.19339973	1.2289642	0.025587395	0.9124168	-0.9860953	-0.113040894	0.045962065	0.9779503	-2.2668133	0.28200242	-1.2458907	-0.11194522	0.23037685	0.14420594	-1.0167677	-1.7840412	1.0120208	0.41407555	0.43166098	-0.37428728	-0.026422953	-0.21768731	0.19923426	1.009539	0.11452567	-1.2370094	-1.034277
-2.879666	-0.54926103	2.1311932	-2.7372158	0.07569879	-0.17814651	2.0922608	-0.5936832	0.84520996	-0.36844862	-0.8531134	-2.5602262	1.6247582	-0.92113566	-0.22877726	-2.4205916	-0.93941754	-0.30244127	0.2516811	-1.2669723	-1.5256861	3.0715377	3.17593	-1.0108727	-1.271122	0.28332686	-0.43586612	3.0008562	0.8581913	0.019633345	-1.0812967	-0.7955403
-1.7695307	0.31780252	3.0153713	-1.8654883	1.9159695	0.21760446	2.7743042	-0.7356601	1.0662041	-0.9612332	-0.34168687	-1.9486718	1.8810635	-1.1788359	0.8542146	-2.1573741	-0.57805115	-0.26149967	-0.6837347	-1.9574689	-2.1050406	3.6648211	2.588715	-1.4114746	-0.77941954	-0.34490997	-0.19954321	2.1227605	1.7709119	-0.59219784	-0.63371974	-1.8672963
-1.3318902	0.72288716	-0.06536356	-1.6474321	-0.10037018	-1.301779	1.2416356	-0.6684017	-0.0974966	0.025676765	-0.4611511	-1.9784083	0.8477164	-1.5735065	-0.80461353	-2.233878	0.44135064	-1.0705886	0.33809724	-0.5906903	-0.307737	0.5801231	1.9471637	-0.21069944	-1.601314	0.10472708	-0.99745893	0.828326	-0.75542486	0.042985253	-1.0373741	-0.17484018
-0.61641157	-0.48490965	-0.35445616	-0.53081596	-0.22064349	-0.8775086	-0.48634458	1.5816264	-0.98371255	0.03361305	-1.1905825	-1.1999357	-0.49400705	-1.3672911	-0.9843479	-2.020818	-1.2761964	0.4711861	-0.9300911	0.7771573	-1.0688508	0.03009452	0.068677574	1.2490509	-0.3277443	0.24396423	-0.083100796	-0.2746815	-0.65615684	1.1251204	-0.5080957	2.4178762
-2.0200515	-0.032047056	3.3068514	-2.481874	1.6251281	0.33617526	2.525091	-0.7300445	1.5362911	-0.75766325	-0.7006659	-1.3818245	2.3246868	-0.56670976	0.36962733	-2.6261315	-0.84515816	-0.8304168	-0.3898951	-1.6542618	-1.7019554	3.3159156	3.1737046	-1.050797	-1.0681276	0.3004247	-0.4552421	2.4482276	1.9515203	-0.5516943	-1.2016623	-1.0202465
-0.14822206	-1.8810204	-0.8279793	-0.7002747	-0.23188162	-0.79625213	-0.8467388	2.0008392	0.49371618	-0.70935893	-1.3071995	0.24500203	-0.08196327	-1.902621	-0.020868357	-1.9511515	-1.0778788	0.6471448	-0.4607056	-0.35493687	-1.6375159	-0.29231906	0.59453887	1.4035829	0.5115501	0.31281796	-0.22307763	0.44545627	0.2829922	2.2061946	-0.25099224	2.1185293
-1.2096989	-0.9354968	-1.6339169	-0.45521498	-0.73700124	-2.3415706	-1.427137	2.4342854	-0.0034701005	-0.7316696	-1.3757956	-0.38913083	-0.34540206	-2.199244	-0.64110154	-1.1412047	-0.4469961	1.0329701	0.58110625	0.99256206	-1.8069537	-0.9092259	-0.24071366	2.7992618	-0.49444976	0.3813396	-0.74725044	-0.96439326	-0.122650385	2.5145109	-2.0104709	3.6701534
-2.7189393	-0.82546806	1.9705426	-1.7886455	0.8821442	-0.96628684	1.8237488	-0.41317523	1.7084241	-0.8887286	-0.5564496	-1.698705	1.4438751	-0.6975826	-0.057021465	-2.274481	-1.15449	0.23426804	0.0886348	-1.1757592	-1.6454881	1.8053973	1.4286044	-0.30991545	-0.66912353	0.8033403	-0.14998528	2.4270756	0.21236047	-0.15487295	-0.8349633	-0.7675006
-0.7376931	0.23724584	0.5662199	-1.2519232	0.6451158	-0.32719153	0.73793405	-0.20969884	0.3445518	0.052494757	-1.0921422	-0.7125632	0.31507027	-1.397662	0.28906265	-1.9678999	0.10814332	-0.75819045	-0.71264994	-0.93255115	-0.95957804	0.7019336	1.7157408	0.2722195	-1.1712304	0.9273162	-0.2616862	0.4095869	0.21798924	-0.959734	-0.2507183	0.67224115
-0.645697	-0.62913316	-2.1690795	-0.5596078	-0.111860245	-2.3338058	-0.15309037	1.6560302	-0.31093174	-0.5627985	-1.1734986	-0.4689084	-0.48909718	-2.2132437	-0.27970663	-1.293444	0.06787937	0.06118462	0.22313029	0.019166278	-1.2905213	-0.24483383	1.2275118	1.1291724	-0.11021807	-0.4865325	-0.78989786	-0.8311833	-0.59430134	1.4781653	-1.8371073	2.2868714
-0.8176538	-0.0295702	-2.1237907	-1.0700456	-0.03820156	-0.7296909	-0.5352301	1.6575266	-0.3411308	-0.044635676	-2.0535338	-1.148159	-0.32103488	-2.1493104	-0.8112536	-1.3830032	-0.55060464	0.845337	0.33384892	-0.24567214	-1.0716314	-0.42891008	1.1169448	1.3622842	-0.43471763	0.019878568	-1.3804581	-0.17453924	-0.7412607	1.3105222	-1.3564757	2.0491533
-0.12760863	-0.7222474	-2.3898087	-0.9688705	-1.3106866	-2.6161244	-1.2000247	2.8829007	-0.028714627	-2.0366516	-0.5265872	0.95920986	-0.7933245	-1.7112834	-0.12569344	-0.31194508	-0.09191128	1.1908226	1.1953869	0.10425089	-1.5791496	-0.7189917	-0.97023153	2.8118923	-0.3841415	0.8748822	-0.78367877	-1.5738391	-0.06593205	2.3240216	-1.4471786	3.5924692
-1.7410322	-0.17788617	-1.0796658	-0.5028523	-0.36084422	-0.9138225	-0.9786638	0.97761416	0.6895491	-0.7614897	-0.88912284	-0.09086211	0.69515395	-1.4073758	-0.008425932	-1.8849967	-0.37603283	0.36666936	-0.70628476	1.1345507	-0.9528537	0.31013137	0.7908236	1.9124848	0.10625469	0.20389692	-0.98965466	0.10508413	-0.66018414	0.34829515	-1.1817466	1.3845404
-2.1088796	0.12266359	2.5261965	-1.8215816	1.3585862	0.026364118	2.3648267	-1.0710714	1.7100636	-0.6191293	-0.5168708	-1.4775374	1.9415563	-0.3853104	0.06959879	-2.4839787	-1.106313	-0.084068075	-0.47782096	-1.4569281	-2.0054784	2.279664	2.3116388	-1.041052	-0.9845495	-0.26057926	-0.23389852	2.6036427	1.1366017	-0.615512	-1.2657878	-1.4034386
-1.2468978	-0.8214695	-1.4971517	0.36199424	-0.37100434	-0.9285167	-0.51821524	1.2883645	0.9959236	0.21900246	-0.6472938	-0.55964226	-0.7380956	-2.050388	0.68370366	-1.6877987	0.25621673	0.58655304	0.21604033	-1.2321107	-0.9168092	-1.3344121	0.85875225	0.61881065	-0.6493577	0.909329	-1.5386703	-0.031421322	-0.42301127	0.59914476	-2.0577292	1.4689368
-2.7194357	0.2404487	3.638514	-1.8039068	1.9530574	0.03702345	2.6699312	-1.5688918	1.6496384	-0.9025178	-0.64547724	-1.7326705	2.7655268	-0.46817538	0.8828662	-3.1987107	-1.0895833	-0.84538835	-0.5649512	-2.2216651	-2.4753294	3.4015799	2.7408032	-2.0111415	-0.94180506	-0.0070308065	-0.11297223	2.890111	1.3737589	-0.72987777	-1.1643612	-2.108453
-0.4419861	-0.3225374	-0.9091595	-1.8443079	-0.11510073	-0.57258004	-0.019703347	1.0283904	0.17322922	-0.16460465	-1.1791381	-0.19986005	-0.20358458	-1.616106	0.34845656	-1.4317461	-1.6586436	-0.2698211	0.99405074	-0.68183035	-1.2029153	0.21473919	0.2754722	-0.14242113	-0.7506641	-0.82232535	-0.08213976	0.32019737	0.2112426	0.86368734	-0.6628407	1.7007816
-2.489732	-0.7911425	2.1287694	-1.7593241	1.7192558	-0.3587739	1.3963665	-1.1138567	1.0050671	-0.5161713	-0.97379744	-0.9860691	1.2699122	-1.1320462	1.4902543	-2.4610052	-1.3782693	-0.47283202	-0.2835604	-1.7343847	-1.6337007	2.367475	1.7771156	-1.4810704	-1.2968943	-0.04425043	0.652373	2.657078	1.0423888	-0.6628682	-0.43469298	-0.92086023
-1.1013794	0.37792912	-2.6137257	0.24320614	-1.0755428	-2.189171	0.15711863	1.900086	1.2285691	-0.5980767	-0.8087274	-1.2637732	-0.6209046	-1.2993779	-0.18050943	-1.2370626	-2.1285849	1.2624916	0.006073621	0.0681138	-1.7003521	-1.3242435	0.42258537	1.6303276	-0.17129573	-0.35619134	-0.4423101	-0.68288374	-1.4208789	1.0398523	-1.2957237	3.0525405
-0.4572728	-0.31766465	-1.7657048	-0.48846886	-0.35747027	-1.3643929	0.15672827	2.2893255	0.8488428	-0.6885496	-0.7127839	-0.3034263	-1.1666359	-0.4211315	-0.44170848	-0.25686	-1.2633238	0.8389273	-0.020062266	-0.19802976	-1.3078563	-0.8255936	-0.51704264	0.8575766	-0.8320595	0.70888275	0.39789358	-0.21541484	-0.47059038	-0.11120573	-1.2521453	1.4880493
-2.1673796	-0.34473345	3.1406486	-0.93421835	2.2482333	-0.056735493	0.90525854	-0.3357222	0.8767644	-0.5195069	-0.9112907	-1.2344074	2.503117	-1.0081505	1.4774158	-2.6763387	-0.41258767	-1.1135921	-1.504279	-1.1925186	-1.6422124	2.1246138	2.6639724	-0.7341262	-1.170744	-0.06918684	0.07287747	1.4153496	2.3605676	-0.5735405	-0.8167345	-1.0020787
-2.3011055	1.0384225	2.9516056	-0.92220545	2.4244776	-0.5635687	2.2837744	-1.0617487	1.4031569	-1.0009376	-0.82923126	-2.0555809	2.7366297	-1.1998713	0.66685593	-3.1436653	-0.74032193	-0.35325164	-1.2264571	-1.9989897	-2.3771377	3.7640584	2.652398	-1.3399124	-0.4248338	-0.62150437	0.004394926	2.7994637	1.5724055	-0.68929714	-0.94428533	-1.8011162
-0.83844304	-0.5753835	-1.2349323	-0.5007236	-0.7416166	-1.1431118	-0.69677377	2.1871834	0.06602279	-0.37790555	-0.98495626	-0.22995149	-0.274869	-2.3558142	-0.3471777	-1.8180997	-0.29811922	1.2433008	-0.5176283	1.2109269	-1.9857916	-0.7706219	0.031669028	2.1614318	-0.40892157	0.28533718	-0.82019645	-0.31027037	-0.6866062	1.8542012	-0.67830455	1.9902788
-1.1261504	-1.3061366	1.508954	-2.0513186	0.8913767	-0.45073393	1.6166639	-0.4542126	1.535299	0.25818473	-0.2854084	-0.7730113	1.8931742	-0.5871858	-0.18173815	-2.2722917	-1.0720032	-0.22824472	-0.85956246	-1.421424	-1.7343155	2.194576	2.063148	-0.28137976	-0.9279567	0.5857737	0.01767587	2.2313778	-0.0402173	-1.0473672	-0.93032867	0.26645043
